URL,FINAL URL,FINAL URL LENGTH,CANONICAL,CANONICAL LENGTH,TITLE,TITLE LENGTH,TITLE STATUS,H1-1,H1-1 LENGTH,H1-1 STATUS,META DESCRIPTION,META DESCRIPTION LENGTH,META DESCRIPTION STATUS,META KEYWORDS,META KEYWORDS LENGTH,H2-1,H2-1 LENGTH,H2-1 STATUS,NUMBER OF IMAGES,NUMBER OF WITH ALT-TAG,NUMBER OF WITHOUT ALT-TAG,ALT-TAG AVERAGE LENGTH,ALT-TAG MAXIMUM LENGTH,ALT-TAG MINIMUM LENGTH,NUMBER OF ALT-TAGS THAT ARE DUPLICATED,CONTENT TYPE,DATE,HTTP/HTTPS,REDIRECT,REDIRECT TYPE,RESPONSE TIME (MS),STATUS,STATUS CODE,DEPTH,FOLDER LEVEL 1,FOLDER LEVEL 2,FOLDER LEVEL 3
"https://www.truefit.com/Blog/June-2016/True-Life-Q-A-with-Jillian-Zieff,-Data-Analyst-at","https://www.truefit.com/Blog/June-2016/True-Life-Q-A-with-Jillian-Zieff,-Data-Analyst-at",88.0,"https://www.truefit.com/en/Blog/June-2016/True-Life-Q-A-with-Jillian-Zieff,-Data-Analyst-at",91,"
	True Fit® | True Life: Q&A with Jillian Zieff, Data Analyst at True Fit
",76.0,LONG,"True Life: Q&A; with Jillian Zieff, Data Analyst at True Fit",60.0,,,,,,,Contact Us,10.0,,12.0,5.0,7.0,11.0,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:46:01 GMT",HTTPS,False,NONE,764.825,OK,200.0,3.0,Blog,June-2016,
https://www.truefit.com/Blog/June-2015/Discover-Your-American-Eagle-Outfitters-Style-with,https://www.truefit.com/Blog/June-2015/Discover-Your-American-Eagle-Outfitters-Style-with,89.0,https://www.truefit.com/en/Blog/June-2015/Discover-Your-American-Eagle-Outfitters-Style-with,92,"
	True Fit® | Discover Your American Eagle Outfitters Style with True Fit
",76.0,LONG,Discover Your American Eagle Outfitters Style with True Fit,59.0,,,,,,,Contact Us,10.0,,20.0,13.0,7.0,31.076923076923077,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:56:41 GMT",HTTPS,False,NONE,630.806,OK,200.0,3.0,Blog,June-2015,
https://www.truefit.com/Blog/August-2016/Surprise!-Lilly-Pulitzer’s-Famous-Summer-Sale-Is-N,https://www.truefit.com/Blog/August-2016/Surprise!-Lilly-Pulitzer%E2%80%99s-Famous-Summer-Sale-Is-N,99.0,https://www.truefit.com/en/Blog/August-2016/Surprise!-Lilly-Pulitzer’s-Famous-Summer-Sale-Is-N,94,"
	True Fit® | Surprise! Lilly Pulitzer’s Famous Summer Sale Is Now Live 
",75.0,LONG,Surprise! Lilly Pulitzer’s Famous Summer Sale Is Now Live ,58.0,,,,,,,Contact Us,10.0,,17.0,10.0,7.0,10.8,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:46:07 GMT",HTTPS,False,NONE,720.634,OK,200.0,3.0,Blog,August-2016,
"https://www.truefit.com/Blog/April-2017/Festival-Fashion-Series,-Part-1","https://www.truefit.com/Blog/April-2017/Festival-Fashion-Series,-Part-1",71.0,"https://www.truefit.com/en/Blog/April-2017/Festival-Fashion-Series,-Part-1",74,"
	True Fit® | Festival Fashion Series, Part 1: Lacy, Flowy, Made for Fun
",75.0,LONG,"Festival Fashion Series, Part 1: Lacy, Flowy, Made for Fun",58.0,,,,,,,Contact Us,10.0,,19.0,12.0,7.0,33.916666666666664,41.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:46:30 GMT",HTTPS,False,NONE,736.387,OK,200.0,3.0,Blog,April-2017,
https://www.truefit.com/Blog/September-2015/Mark-Your-Calendars-Can-t-Miss-Boston-Fashion-Wee,https://www.truefit.com/Blog/September-2015/Mark-Your-Calendars-Can-t-Miss-Boston-Fashion-Wee,93.0,https://www.truefit.com/en/Blog/September-2015/Mark-Your-Calendars-Can-t-Miss-Boston-Fashion-Wee,96,"
	True Fit® | Mark Your Calendars: Can't-Miss Boston Fashion Week Events
",75.0,LONG,Mark Your Calendars: Can't-Miss Boston Fashion Week Events,58.0,,,,,,,Contact Us,10.0,,14.0,7.0,7.0,23.142857142857142,36.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:55:00 GMT",HTTPS,False,NONE,256.887,OK,200.0,3.0,Blog,September-2015,
https://www.truefit.com/Blog/May-2014/Instant-Fashion-Gratification-Get-it-Right-the-Fi,https://www.truefit.com/Blog/May-2014/Instant-Fashion-Gratification-Get-it-Right-the-Fi,87.0,https://www.truefit.com/en/Blog/May-2014/Instant-Fashion-Gratification-Get-it-Right-the-Fi,90,"
	True Fit® | Instant Fashion-Gratification: Get it Right the First Time
",75.0,LONG,Instant Fashion-Gratification: Get it Right the First Time,58.0,,,,,,,Contact Us,10.0,,14.0,7.0,7.0,26.0,64.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:04:46 GMT",HTTPS,False,NONE,512.01,OK,200.0,3.0,Blog,May-2014,
"https://www.truefit.com/Blog/June-2014/Retail-Therapy-How-to-navigate-online-shopping,-s","https://www.truefit.com/Blog/June-2014/Retail-Therapy-How-to-navigate-online-shopping,-s",88.0,"https://www.truefit.com/en/Blog/June-2014/Retail-Therapy-How-to-navigate-online-shopping,-s",91,"
	True Fit® | Retail Therapy: How to navigate online shopping, sans list
",75.0,LONG,"Retail Therapy: How to navigate online shopping, sans list",58.0,,,,,,,Contact Us,10.0,,15.0,8.0,7.0,25.625,79.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:04:26 GMT",HTTPS,False,NONE,839.739,OK,200.0,3.0,Blog,June-2014,
"https://www.truefit.com/Blog/July-2015/Moosejaw-Mountaineering,-Now-Featuring-True-Fit-Te","https://www.truefit.com/Blog/July-2015/Moosejaw-Mountaineering,-Now-Featuring-True-Fit-Te",89.0,"https://www.truefit.com/en/Blog/July-2015/Moosejaw-Mountaineering,-Now-Featuring-True-Fit-Te",92,"
	True Fit® | Moosejaw Mountaineering, Now Featuring True Fit Technology
",75.0,LONG,"Moosejaw Mountaineering, Now Featuring True Fit Technology",58.0,,,,,,,Contact Us,10.0,,20.0,13.0,7.0,29.846153846153847,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:56:31 GMT",HTTPS,False,NONE,145.997,OK,200.0,3.0,Blog,July-2015,
https://www.truefit.com/Blog/September-2014/Hello-New-York!-Mercedes-Benz-Fashion-Week-Kicks-O,https://www.truefit.com/Blog/September-2014/Hello-New-York!-Mercedes-Benz-Fashion-Week-Kicks-O,94.0,https://www.truefit.com/en/Blog/September-2014/Hello-New-York!-Mercedes-Benz-Fashion-Week-Kicks-O,97,"
	True Fit® | Hello New York! Mercedes Benz Fashion Week Kicks Off Today
",75.0,LONG,Hello New York! Mercedes Benz Fashion Week Kicks Off Today,58.0,,,,,,,Contact Us,10.0,,21.0,14.0,7.0,24.214285714285715,82.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:03:02 GMT",HTTPS,False,NONE,740.571,OK,200.0,3.0,Blog,September-2014,
https://www.truefit.com/de/Products/True-Insights,https://www.truefit.com/de/Products/True-Insights,49.0,None,,"
	True Fit® | True Insight™ | Unparalleled Data = Unparalleled Insights
",74.0,LONG,,,,"True Insight™ uses True Fit’s footwear & apparel Genome™ to provide marketers, merchandisers, and product leaders transformative information.",141.0,,,,Kontakt zu uns,14.0,,8.0,4.0,4.0,12.75,20.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:42:23 GMT",HTTPS,False,NONE,520.885,OK,200.0,3.0,de,Products,
https://www.truefit.com/en/Blog/August-2016/Sizing-Explained-Why-a-Size-6-is-not-a-6-Across-B,https://www.truefit.com/en/Blog/August-2016/Sizing-Explained-Why-a-Size-6-is-not-a-6-Across-B,93.0,None,,"
	True Fit® | Sizing Explained: Why a Size 6 is not a 6 Across Brands  
",74.0,LONG,Sizing Explained: Why a Size 6 is not a 6 Across Brands  ,57.0,,,,,,,Contact Us,10.0,,11.0,4.0,7.0,18.0,34.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:42:44 GMT",HTTPS,False,NONE,219.547,OK,200.0,4.0,en,Blog,August-2016
https://www.truefit.com/Blog/October-2016/The-Future-of-Personalization-Why-Real-Time-Data,https://www.truefit.com/Blog/October-2016/The-Future-of-Personalization-Why-Real-Time-Data,90.0,https://www.truefit.com/en/Blog/October-2016/The-Future-of-Personalization-Why-Real-Time-Data,93,"
	True Fit® | The Future of Personalization: Why Real-Time Data Matters
",74.0,LONG,The Future of Personalization: Why Real-Time Data Matters,57.0,,,,,,,Contact Us,10.0,,12.0,5.0,7.0,23.6,40.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:46:23 GMT",HTTPS,False,NONE,658.61,OK,200.0,3.0,Blog,October-2016,
https://www.truefit.com/Blog/May-2014/Hollywood-Walk-of-Fashion-True-Fit-at-Fashion-Dig,https://www.truefit.com/Blog/May-2014/Hollywood-Walk-of-Fashion-True-Fit-at-Fashion-Dig,87.0,https://www.truefit.com/en/Blog/May-2014/Hollywood-Walk-of-Fashion-True-Fit-at-Fashion-Dig,90,"
	True Fit® | Hollywood Walk of Fashion: True Fit at Fashion Digital LA
",74.0,LONG,Hollywood Walk of Fashion: True Fit at Fashion Digital LA,57.0,,,,,,,Contact Us,10.0,,11.0,4.0,7.0,14.0,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:04:58 GMT",HTTPS,False,NONE,719.402,OK,200.0,3.0,Blog,May-2014,
https://www.truefit.com/de/products/genome,https://www.truefit.com/de/products/genome,42.0,https://www.truefit.com/de/Products/Genome,42,"
	True Fit® | Genome™ - Fit & Style Data Aggregated, Normalized, Mapped
",74.0,LONG,,,,Use the world’s largest data set of rich connected fit and style data to solve the industry’s biggest challenges and unlock its richest opportunities.,150.0,,,,Kontakt zu uns,14.0,,13.0,2.0,11.0,6.0,12.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:42:20 GMT",HTTPS,False,NONE,514.292,OK,200.0,3.0,de,products,
https://www.truefit.com/Blog/July-2016/Take-Me-Out-to-the-Ballgame-Leisure-Looks-for-Sum,https://www.truefit.com/Blog/July-2016/Take-Me-Out-to-the-Ballgame-Leisure-Looks-for-Sum,88.0,https://www.truefit.com/en/Blog/July-2016/Take-Me-Out-to-the-Ballgame-Leisure-Looks-for-Sum,91,"
	True Fit® | Take Me Out to the Ballgame: Leisure Looks for Summer Fun
",74.0,LONG,Take Me Out to the Ballgame: Leisure Looks for Summer Fun,57.0,,,,,,,Contact Us,10.0,,27.0,20.0,7.0,33.35,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:46:49 GMT",HTTPS,False,NONE,643.902,OK,200.0,3.0,Blog,July-2016,
https://www.truefit.com/Blog/August-2016/Sizing-Explained-Why-a-Size-6-is-not-a-6-Across-B,https://www.truefit.com/Blog/August-2016/Sizing-Explained-Why-a-Size-6-is-not-a-6-Across-B,90.0,https://www.truefit.com/en/Blog/August-2016/Sizing-Explained-Why-a-Size-6-is-not-a-6-Across-B,93,"
	True Fit® | Sizing Explained: Why a Size 6 is not a 6 Across Brands  
",74.0,LONG,Sizing Explained: Why a Size 6 is not a 6 Across Brands  ,57.0,,,,,,,Contact Us,10.0,,11.0,4.0,7.0,18.0,34.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:43:55 GMT",HTTPS,False,NONE,856.0,OK,200.0,3.0,Blog,August-2016,
https://www.truefit.com/Blog/May-2016/Find-Your-Strong-and-Discover-Fit-with-Saucony-T,https://www.truefit.com/Blog/May-2016/Find-Your-Strong-and-Discover-Fit-with-Saucony-T,86.0,https://www.truefit.com/en/Blog/May-2016/Find-Your-Strong-and-Discover-Fit-with-Saucony-T,89,"
	True Fit® | Find Your Strong and Discover Fit with Saucony & True Fit
",74.0,LONG,Find Your Strong and Discover Fit with Saucony & True Fit,57.0,,,,,,,Contact Us,10.0,,22.0,15.0,7.0,7.466666666666667,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:50:09 GMT",HTTPS,False,NONE,922.503,OK,200.0,3.0,Blog,May-2016,
https://www.truefit.com/Blog/May-2016/Getting-the-Inside-Scoop-on-Next-Gen-Commerce-at-S,https://www.truefit.com/Blog/May-2016/Getting-the-Inside-Scoop-on-Next-Gen-Commerce-at-S,88.0,https://www.truefit.com/en/Blog/May-2016/Getting-the-Inside-Scoop-on-Next-Gen-Commerce-at-S,91,"
	True Fit® | Getting the Inside Scoop on Next-Gen Commerce at Shoptalk
",74.0,LONG,Getting the Inside Scoop on Next-Gen Commerce at Shoptalk,57.0,,,,,,,Contact Us,10.0,,12.0,5.0,7.0,8.4,26.0,0.0,1.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:49:49 GMT",HTTPS,False,NONE,39.191,OK,200.0,3.0,Blog,May-2016,
"https://www.truefit.com/Blog/March-2014/True-Stories-Claudia-Walker,-House-of-Fraser-Deni","https://www.truefit.com/Blog/March-2014/True-Stories-Claudia-Walker,-House-of-Fraser-Deni",89.0,"https://www.truefit.com/en/Blog/March-2014/True-Stories-Claudia-Walker,-House-of-Fraser-Deni",92,"
	True Fit® | True Stories: Claudia Walker, House of Fraser Denim Buyer
",74.0,LONG,"True Stories: Claudia Walker, House of Fraser Denim Buyer",57.0,,,,,,,Contact Us,10.0,,10.0,3.0,7.0,12.666666666666666,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:06:54 GMT",HTTPS,False,NONE,130.14,OK,200.0,3.0,Blog,March-2014,
"https://www.truefit.com/Blog/November-2014/Stay-Digital,-Save-Big-Black-Friday-Cyber-Monda","https://www.truefit.com/Blog/November-2014/Stay-Digital,-Save-Big-Black-Friday-Cyber-Monda",90.0,"https://www.truefit.com/en/Blog/November-2014/Stay-Digital,-Save-Big-Black-Friday-Cyber-Monda",93,"
	True Fit® | Stay Digital, Save Big: Black Friday & Cyber Monday Deals
",74.0,LONG,"Stay Digital, Save Big: Black Friday & Cyber Monday Deals",57.0,,,,,,,Contact Us,10.0,,14.0,7.0,7.0,18.0,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:01:45 GMT",HTTPS,False,NONE,677.696,OK,200.0,3.0,Blog,November-2014,
https://www.truefit.com/products/insight,https://www.truefit.com/products/insight,40.0,https://www.truefit.com/en/Products/True-Insights,49,"
	True Fit® | True Insight™ | Unparalleled Data = Unparalleled Insights
",74.0,LONG,,,,"True Insight™ uses True Fit’s footwear & apparel Genome™ to provide marketers, merchandisers, and product leaders transformative information.",141.0,,,,Contact Us,10.0,,8.0,4.0,4.0,12.75,20.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:42:01 GMT",HTTPS,False,NONE,243.51,OK,200.0,2.0,products,,
https://www.truefit.com/Products/True-Insights,https://www.truefit.com/Products/True-Insights,46.0,https://www.truefit.com/en/Products/True-Insights,49,"
	True Fit® | True Insight™ | Unparalleled Data = Unparalleled Insights
",74.0,LONG,,,,"True Insight™ uses True Fit’s footwear & apparel Genome™ to provide marketers, merchandisers, and product leaders transformative information.",141.0,,,,Contact Us,10.0,,8.0,4.0,4.0,12.75,20.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:41:59 GMT",HTTPS,False,NONE,366.495,OK,200.0,2.0,Products,,
"https://www.truefit.com/Blog/October-2014/No-Matter-the-Item,-Nordstrom-Has-the-Perfect-Fit","https://www.truefit.com/Blog/October-2014/No-Matter-the-Item,-Nordstrom-Has-the-Perfect-Fit",91.0,"https://www.truefit.com/en/Blog/October-2014/No-Matter-the-Item,-Nordstrom-Has-the-Perfect-Fit",94,"
	True Fit® | No Matter the Item, Nordstrom Has the Perfect Fit for You
",74.0,LONG,"No Matter the Item, Nordstrom Has the Perfect Fit for You",57.0,,,,,,,Contact Us,10.0,,18.0,11.0,7.0,30.363636363636363,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:02:20 GMT",HTTPS,False,NONE,659.824,OK,200.0,3.0,Blog,October-2014,
https://www.truefit.com/de/Products/Genome,https://www.truefit.com/de/Products/Genome,42.0,None,,"
	True Fit® | Genome™ - Fit & Style Data Aggregated, Normalized, Mapped
",74.0,LONG,,,,Use the world’s largest data set of rich connected fit and style data to solve the industry’s biggest challenges and unlock its richest opportunities.,150.0,,,,Kontakt zu uns,14.0,,13.0,2.0,11.0,6.0,12.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:42:40 GMT",HTTPS,False,NONE,584.734,OK,200.0,3.0,de,Products,
https://www.truefit.com/Blog/September-2014/Sperry-Top-Sider-Expands-True-Fit-to-its-New-Appar,https://www.truefit.com/Blog/September-2014/Sperry-Top-Sider-Expands-True-Fit-to-its-New-Appar,94.0,https://www.truefit.com/en/Blog/September-2014/Sperry-Top-Sider-Expands-True-Fit-to-its-New-Appar,97,"
	True Fit® | Sperry Top-Sider Expands True Fit to its New Apparel Line
",74.0,LONG,Sperry Top-Sider Expands True Fit to its New Apparel Line,57.0,,,,,,,Contact Us,10.0,,22.0,15.0,7.0,31.333333333333332,36.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:02:40 GMT",HTTPS,False,NONE,678.458,OK,200.0,3.0,Blog,September-2014,
https://www.truefit.com/Blog/July-2015/Cool-Collabs-The-Best-Retailer-Designer-Matchups,https://www.truefit.com/Blog/July-2015/Cool-Collabs-The-Best-Retailer-Designer-Matchups,87.0,https://www.truefit.com/en/Blog/July-2015/Cool-Collabs-The-Best-Retailer-Designer-Matchups,90,"
	True Fit® | Cool Collabs: The Best Retailer/Designer Matchups of 2015
",74.0,LONG,Cool Collabs: The Best Retailer/Designer Matchups of 2015,57.0,,,,,,,Contact Us,10.0,,21.0,14.0,7.0,19.642857142857142,36.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:55:49 GMT",HTTPS,False,NONE,769.008,OK,200.0,3.0,Blog,July-2015,
https://www.truefit.com/Blog/July-2015/Heat-Sleeker-Wear-to-Work-Summer-Staples-for-Him,https://www.truefit.com/Blog/July-2015/Heat-Sleeker-Wear-to-Work-Summer-Staples-for-Him,87.0,https://www.truefit.com/en/Blog/July-2015/Heat-Sleeker-Wear-to-Work-Summer-Staples-for-Him,90,"
	True Fit® | Heat Sleeker: Wear-to-Work Summer Staples for Him and Her
",74.0,LONG,Heat Sleeker: Wear-to-Work Summer Staples for Him and Her,57.0,,,,,,,Contact Us,10.0,,22.0,15.0,7.0,32.13333333333333,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:56:16 GMT",HTTPS,False,NONE,454.388,OK,200.0,3.0,Blog,July-2015,
http://www.truefit.com/products/insight/,https://www.truefit.com/products/insight/,41.0,https://www.truefit.com/en/Products/True-Insights,49,"
	True Fit® | True Insight™ | Unparalleled Data = Unparalleled Insights
",74.0,LONG,,,,"True Insight™ uses True Fit’s footwear & apparel Genome™ to provide marketers, merchandisers, and product leaders transformative information.",141.0,,,,Contact Us,10.0,,8.0,4.0,4.0,12.75,20.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:53:57 GMT",HTTPS,False,NONE,712.031,OK,200.0,3.0,products,insight,
https://www.truefit.com/Blog/November-2015/Heirloom-Quality-Rock-the-Vintage-Look-from-Head,https://www.truefit.com/Blog/November-2015/Heirloom-Quality-Rock-the-Vintage-Look-from-Head,91.0,https://www.truefit.com/en/Blog/November-2015/Heirloom-Quality-Rock-the-Vintage-Look-from-Head,94,"
	True Fit® | Heirloom Quality: Rock the Vintage Look from Head to Toe
",73.0,LONG,Heirloom Quality: Rock the Vintage Look from Head to Toe,56.0,,,,,,,Contact Us,10.0,,22.0,15.0,7.0,32.13333333333333,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:54:11 GMT",HTTPS,False,NONE,719.432,OK,200.0,3.0,Blog,November-2015,
https://www.truefit.com/Blog/December-2014/Get-out-and-Play!-Sporty-Styles-for-Whatever-the-W,https://www.truefit.com/Blog/December-2014/Get-out-and-Play!-Sporty-Styles-for-Whatever-the-W,93.0,https://www.truefit.com/en/Blog/December-2014/Get-out-and-Play!-Sporty-Styles-for-Whatever-the-W,96,"
	True Fit® | Get out and Play! Sporty Styles for Whatever the Weather
",73.0,LONG,Get out and Play! Sporty Styles for Whatever the Weather,56.0,,,,,,,Contact Us,10.0,,23.0,16.0,7.0,31.625,36.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:01:17 GMT",HTTPS,False,NONE,671.019,OK,200.0,3.0,Blog,December-2014,
https://www.truefit.com/Blog/April-2015/Join-Us-in-London-We’re-Headed-to-Drapers-Digital,https://www.truefit.com/Blog/April-2015/Join-Us-in-London-We%E2%80%99re-Headed-to-Drapers-Digital,97.0,https://www.truefit.com/en/Blog/April-2015/Join-Us-in-London-We’re-Headed-to-Drapers-Digital,92,"
	True Fit® | Join Us in London: We’re Headed to Drapers Digital Forum
",73.0,LONG,Join Us in London: We’re Headed to Drapers Digital Forum,56.0,,,,,,,Contact Us,10.0,,14.0,7.0,7.0,26.571428571428573,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:57:58 GMT",HTTPS,False,NONE,770.188,OK,200.0,3.0,Blog,April-2015,
https://www.truefit.com/Blog/July-2015/The-Rise-of-In-Store-Personalization-a-Forrester,https://www.truefit.com/Blog/July-2015/The-Rise-of-In-Store-Personalization-a-Forrester,87.0,https://www.truefit.com/en/Blog/July-2015/The-Rise-of-In-Store-Personalization-a-Forrester,90,"
	True Fit® | The Rise of In-Store Personalization: a Forrester Report
",73.0,LONG,The Rise of In-Store Personalization: a Forrester Report,56.0,,,,,,,Contact Us,10.0,,11.0,4.0,7.0,18.75,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:55:59 GMT",HTTPS,False,NONE,811.171,OK,200.0,3.0,Blog,July-2015,
https://www.truefit.com/Blog/September-2016/NYFW-SS17-Has-Begun!-Catch-our-Favorite-Brands-in,https://www.truefit.com/Blog/September-2016/NYFW-SS17-Has-Begun!-Catch-our-Favorite-Brands-in,93.0,https://www.truefit.com/en/Blog/September-2016/NYFW-SS17-Has-Begun!-Catch-our-Favorite-Brands-in,96,"
	True Fit® | NYFW SS17 Has Begun! Catch our Favorite Brands in Action
",73.0,LONG,NYFW SS17 Has Begun! Catch our Favorite Brands in Action,56.0,,,,,,,Contact Us,10.0,,12.0,5.0,7.0,25.2,54.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:45:56 GMT",HTTPS,False,NONE,685.345,OK,200.0,3.0,Blog,September-2016,
https://www.truefit.com/Blog/March-2014/Showrooming-How-Retailers-Can-Use-it-to-Their-Adv,https://www.truefit.com/Blog/March-2014/Showrooming-How-Retailers-Can-Use-it-to-Their-Adv,89.0,https://www.truefit.com/en/Blog/March-2014/Showrooming-How-Retailers-Can-Use-it-to-Their-Adv,92,"
	True Fit® | Showrooming: How Retailers Can Use it to Their Advantage
",73.0,LONG,Showrooming: How Retailers Can Use it to Their Advantage,56.0,,,,,,,Contact Us,10.0,,10.0,3.0,7.0,12.666666666666666,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:06:47 GMT",HTTPS,False,NONE,774.366,OK,200.0,3.0,Blog,March-2014,
https://www.truefit.com/Blog/September-2016/Back-to-Work-Post-Labor-Day-Looks-that-Get-the-Jo,https://www.truefit.com/Blog/September-2016/Back-to-Work-Post-Labor-Day-Looks-that-Get-the-Jo,93.0,https://www.truefit.com/en/Blog/September-2016/Back-to-Work-Post-Labor-Day-Looks-that-Get-the-Jo,96,"
	True Fit® | Back to Work: Post-Labor Day Looks that Get the Job Done
",73.0,LONG,Back to Work: Post-Labor Day Looks that Get the Job Done,56.0,,,,,,,Contact Us,10.0,,22.0,15.0,7.0,18.266666666666666,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:47:16 GMT",HTTPS,False,NONE,929.048,OK,200.0,3.0,Blog,September-2016,
https://www.truefit.com/Blog/May-2015/kate-spade-new-york-Introduces-True-Fit-on-katespa,https://www.truefit.com/Blog/May-2015/kate-spade-new-york-Introduces-True-Fit-on-katespa,88.0,https://www.truefit.com/en/Blog/May-2015/kate-spade-new-york-Introduces-True-Fit-on-katespa,91,"
	True Fit® | kate spade new york Introduces True Fit on katespade.com
",73.0,LONG,kate spade new york Introduces True Fit on katespade.com,56.0,,,,,,,Contact Us,10.0,,13.0,6.0,7.0,24.833333333333332,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:57:22 GMT",HTTPS,False,NONE,480.512,OK,200.0,3.0,Blog,May-2015,
https://www.truefit.com/Blog/June-2016/Wedding-Belles-Beachy-Chic-to-Semi-Formal-Big-Day,https://www.truefit.com/Blog/June-2016/Wedding-Belles-Beachy-Chic-to-Semi-Formal-Big-Day,88.0,https://www.truefit.com/en/Blog/June-2016/Wedding-Belles-Beachy-Chic-to-Semi-Formal-Big-Day,91,"
	True Fit® | Wedding Belles: Beachy Chic to Semi-Formal Big Day Looks
",73.0,LONG,Wedding Belles: Beachy Chic to Semi-Formal Big Day Looks,56.0,,,,,,,Contact Us,10.0,,26.0,19.0,7.0,32.421052631578945,37.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:48:50 GMT",HTTPS,False,NONE,479.28,OK,200.0,3.0,Blog,June-2016,
"https://www.truefit.com/Blog/August-2015/eTail-East,-Boston-2015-Special-Edition-Were-You","https://www.truefit.com/Blog/August-2015/eTail-East,-Boston-2015-Special-Edition-Were-You",89.0,"https://www.truefit.com/en/Blog/August-2015/eTail-East,-Boston-2015-Special-Edition-Were-You",92,"
	True Fit® | eTail East, Boston 2015 Special Edition: Were You There?
",73.0,LONG,"eTail East, Boston 2015 Special Edition: Were You There?",56.0,,,,,,,Contact Us,10.0,,14.0,7.0,7.0,9.142857142857142,26.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 04:55:23 GMT",HTTPS,False,NONE,868.574,OK,200.0,3.0,Blog,August-2015,
"https://www.truefit.com/Blog/October-2014/True-Fit-s-Fall-Layering-Guide-– What-to-Wear,-Rig","https://www.truefit.com/Blog/October-2014/True-Fit-s-Fall-Layering-Guide-%E2%80%93%C2%A0What-to-Wear,-Rig",105.0,"https://www.truefit.com/en/Blog/October-2014/True-Fit-s-Fall-Layering-Guide-– What-to-Wear,-Rig",95,"
	True Fit® | True Fit's Fall Layering Guide – What to Wear, Right Now
",73.0,LONG,"True Fit's Fall Layering Guide – What to Wear, Right Now",56.0,,,,,,,Contact Us,10.0,,20.0,13.0,7.0,30.76923076923077,38.0,0.0,0.0,text/html; charset=utf-8,"Fri, 10 Nov 2017 05:02:32 GMT",HTTPS,False,NONE,122.482,OK,200.0,3.0,Blog,October-2014,
